season,Cow,T,Day,notif_lameness,lame_confidence,coverage_pct,herd_n_cows_at_T,herd_context_valid,Steps_sum,Steps_sum_herd_median,Steps_sum_herd_z,Steps_sum_vs_herd_pct,Motion Index_sum,Motion Index_sum_herd_median,Motion Index_sum_herd_z,Motion Index_sum_vs_herd_pct,Lying Time_sum,Lying Time_sum_herd_median,Lying Time_sum_herd_z,Lying Time_sum_vs_herd_pct,Transitions_sum,Transitions_sum_herd_median,Transitions_sum_herd_z,Transitions_sum_vs_herd_pct,herd_alerted_cows_3d,herd_alerted_frac_3d,herd_alerted_cows_7d,herd_alerted_frac_7d,collective_event_flag,herd_hypoactivity_signal,herd_posture_shift_signal,herd_specific_signal,reinforced_confidence_level,reinforced_interpretation
fall_2019,2081,2019-12-02 10:15:00,2019-12-02,1,50.8,100.0,30,True,52,8.5,3.451805651439046,511.7647058823529,438,19.5,10.0,2146.153846153846,1.0666666666666669,1.225,-0.08717907775547823,-12.9251700680272,7,0.5,8.768379873195737,1300.0,8,0.26666666666666666,12,0.4,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,3437,2019-11-22 11:45:00,2019-11-22,1,57.2,100.0,29,True,0,2.0,-0.6744907594765952,-100.0,2,9.0,-0.6744907594765952,-77.77777777777777,15.0,9.816666666666666,0.6744907594765952,52.80135823429542,0,0.0,,,7,0.23333333333333334,16,0.5333333333333333,True,False,False,False,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,3437,2019-11-25 11:00:00,2019-11-25,1,47.7,100.0,29,True,126,8.0,9.94873870227978,1475.0,910,25.0,10.0,3540.0,2.3,0.5833333333333334,1.9849299493168369,294.2857142857142,13,0.0,,,9,0.3,16,0.5333333333333333,True,False,True,True,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,3437,2019-11-26 11:45:00,2019-11-26,1,47.5,100.0,29,True,0,4.0,-0.6744907594765952,-100.0,0,14.0,-0.858442784788394,-100.0,15.0,0.0333333333333333,10.0,44900.00000000005,0,0.0,,,5,0.16666666666666666,14,0.4666666666666667,False,False,True,True,A_individuelle_prioritaire,"Alerte individuelle prioritaire: deviation propre a la vache, bonne couverture, sans signal collectif majeur."
fall_2019,3437,2019-12-09 11:30:00,2019-12-09,1,57.2,100.0,30,True,0,5.0,-0.8431134493457441,-100.0,0,13.5,-1.0712500297569452,-100.0,15.0,3.658333333333333,2.0910749969194673,310.0227790432802,0,1.0,-0.6744907594765952,-100.0,5,0.16666666666666666,13,0.43333333333333335,False,True,True,True,A_individuelle_prioritaire,"Alerte individuelle prioritaire: deviation propre a la vache, bonne couverture, sans signal collectif majeur."
fall_2019,3444,2019-11-18 14:30:00,2019-11-18,1,49.0,100.0,30,True,0,0.0,,,0,4.0,-0.6744907594765952,-100.0,15.0,15.0,,0.0,0,0.0,,,5,0.16666666666666666,13,0.43333333333333335,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,3444,2019-11-25 11:00:00,2019-11-25,1,48.6,100.0,29,True,20,8.0,1.011736139214893,150.0,26,25.0,0.029325685194634576,4.0,2.4,0.5833333333333334,2.100556936655682,311.42857142857133,13,0.0,,,9,0.3,16,0.5333333333333333,True,False,True,True,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,3444,2019-12-02 01:30:00,2019-12-02,1,47.1,100.0,30,True,0,0.0,,,3,2.0,0.3372453797382976,50.0,15.0,15.0,,0.0,0,0.0,,,8,0.26666666666666666,12,0.4,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,3444,2019-12-12 10:30:00,2019-12-12,1,58.4,100.0,30,True,28,12.0,1.3489815189531904,133.33333333333334,83,28.5,1.9870133184580778,191.2280701754386,3.05,0.3833333333333333,4.692109631141532,695.6521739130434,13,1.0,8.093889113719143,1200.0,8,0.26666666666666666,15,0.5,True,False,True,True,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,5327,2019-11-12 03:00:00,2019-11-12,1,48.4,100.0,30,True,3,0.0,,,7,1.0,4.046944556859572,600.0,11.466666666666669,15.0,,-23.555555555555543,31,0.0,,,8,0.26666666666666666,13,0.43333333333333335,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
