Cow,Start,End,Steps,Motion Index,Lying Time,Standing Time,Transitions,Transitions Up,Transitions Down
2062,2019-07-29 00:00:00,2019-07-29 00:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 00:15:00,2019-07-29 00:30:00,5,22,0:02:04,0:12:56,1,0,1
2062,2019-07-29 00:30:00,2019-07-29 00:45:00,19,25,0:00:00,0:15:00,0,0,0
2062,2019-07-29 00:45:00,2019-07-29 01:00:00,8,34,0:08:00,0:07:00,1,0,1
2062,2019-07-29 01:00:00,2019-07-29 01:15:00,1,5,0:12:38,0:02:22,1,0,1
2062,2019-07-29 01:15:00,2019-07-29 01:30:00,10,27,0:01:20,0:13:40,1,0,1
2062,2019-07-29 01:30:00,2019-07-29 01:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 01:45:00,2019-07-29 02:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 02:00:00,2019-07-29 02:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-07-29 02:15:00,2019-07-29 02:30:00,9,33,0:03:56,0:11:04,1,0,1
2062,2019-07-29 02:30:00,2019-07-29 02:45:00,16,24,0:00:00,0:15:00,0,0,0
2062,2019-07-29 02:45:00,2019-07-29 03:00:00,14,34,0:02:15,0:12:45,1,0,1
2062,2019-07-29 03:00:00,2019-07-29 03:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 03:15:00,2019-07-29 03:30:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-07-29 03:30:00,2019-07-29 03:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-29 03:45:00,2019-07-29 04:00:00,6,8,0:07:04,0:07:56,0,0,0
2062,2019-07-29 04:00:00,2019-07-29 04:15:00,3,13,0:11:08,0:03:52,1,0,1
2062,2019-07-29 04:15:00,2019-07-29 04:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 04:30:00,2019-07-29 04:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 04:45:00,2019-07-29 05:00:00,10,26,0:00:23,0:14:37,0,0,0
2062,2019-07-29 05:00:00,2019-07-29 05:15:00,9,18,0:00:00,0:15:00,0,0,0
2062,2019-07-29 05:15:00,2019-07-29 05:30:00,12,24,0:00:00,0:15:00,0,0,0
2062,2019-07-29 05:30:00,2019-07-29 05:45:00,9,26,0:00:00,0:15:00,0,0,0
2062,2019-07-29 05:45:00,2019-07-29 06:00:00,9,23,0:00:00,0:15:00,0,0,0
2062,2019-07-29 06:00:00,2019-07-29 06:15:00,12,28,0:00:00,0:15:00,0,0,0
2062,2019-07-29 06:15:00,2019-07-29 06:30:00,7,15,0:00:03,0:14:57,1,0,1
2062,2019-07-29 06:30:00,2019-07-29 06:45:00,10,21,0:00:05,0:14:55,3,1,2
2062,2019-07-29 06:45:00,2019-07-29 07:00:00,12,34,0:00:52,0:14:08,4,2,2
2062,2019-07-29 07:00:00,2019-07-29 07:15:00,1,4,0:13:08,0:01:52,0,0,0
2062,2019-07-29 07:15:00,2019-07-29 07:30:00,1,18,0:08:14,0:06:46,2,1,1
2062,2019-07-29 07:30:00,2019-07-29 07:45:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-29 07:45:00,2019-07-29 08:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 08:00:00,2019-07-29 08:15:00,6,19,0:01:38,0:13:22,0,0,0
2062,2019-07-29 08:15:00,2019-07-29 08:30:00,5,17,0:00:03,0:14:57,1,0,1
2062,2019-07-29 08:30:00,2019-07-29 08:45:00,11,19,0:00:00,0:15:00,0,0,0
2062,2019-07-29 08:45:00,2019-07-29 09:00:00,11,28,0:03:30,0:11:30,2,1,1
2062,2019-07-29 09:00:00,2019-07-29 09:15:00,0,3,0:14:40,0:00:20,0,0,0
2062,2019-07-29 09:15:00,2019-07-29 09:30:00,17,38,0:00:00,0:15:00,0,0,0
2062,2019-07-29 09:30:00,2019-07-29 09:45:00,10,28,0:00:01,0:14:59,1,0,1
2062,2019-07-29 09:45:00,2019-07-29 10:00:00,4,11,0:00:01,0:14:59,1,0,1
2062,2019-07-29 10:00:00,2019-07-29 10:15:00,11,27,0:00:01,0:14:59,1,0,1
2062,2019-07-29 10:15:00,2019-07-29 10:30:00,22,38,0:00:00,0:15:00,0,0,0
2062,2019-07-29 10:30:00,2019-07-29 10:45:00,7,20,0:09:42,0:05:18,3,1,2
2062,2019-07-29 10:45:00,2019-07-29 11:00:00,0,7,0:11:45,0:03:15,0,0,0
2062,2019-07-29 11:00:00,2019-07-29 11:15:00,12,35,0:00:02,0:14:58,2,1,1
2062,2019-07-29 11:15:00,2019-07-29 11:30:00,5,16,0:00:00,0:15:00,0,0,0
2062,2019-07-29 11:30:00,2019-07-29 11:45:00,10,26,0:00:00,0:15:00,0,0,0
2062,2019-07-29 11:45:00,2019-07-29 12:00:00,11,36,0:02:01,0:12:59,2,1,1
2062,2019-07-29 12:00:00,2019-07-29 12:15:00,14,32,0:01:39,0:13:21,0,0,0
2062,2019-07-29 12:15:00,2019-07-29 12:30:00,8,20,0:08:12,0:06:48,1,0,1
2062,2019-07-29 12:30:00,2019-07-29 12:45:00,16,60,0:01:02,0:13:58,0,0,0
2062,2019-07-29 12:45:00,2019-07-29 13:00:00,10,30,0:00:01,0:14:59,1,0,1
2062,2019-07-29 13:00:00,2019-07-29 13:15:00,2,21,0:12:50,0:02:10,1,0,1
2062,2019-07-29 13:15:00,2019-07-29 13:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 13:30:00,2019-07-29 13:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 13:45:00,2019-07-29 14:00:00,3,17,0:11:35,0:03:25,1,0,1
2062,2019-07-29 14:00:00,2019-07-29 14:15:00,13,38,0:00:00,0:15:00,0,0,0
2062,2019-07-29 14:15:00,2019-07-29 14:30:00,4,16,0:14:14,0:00:46,1,0,1
2062,2019-07-29 14:30:00,2019-07-29 14:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-29 14:45:00,2019-07-29 15:00:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-07-29 15:00:00,2019-07-29 15:15:00,5,15,0:09:38,0:05:22,0,0,0
2062,2019-07-29 15:15:00,2019-07-29 15:30:00,8,17,0:00:00,0:15:00,0,0,0
2062,2019-07-29 15:30:00,2019-07-29 15:45:00,5,8,0:00:00,0:15:00,0,0,0
2062,2019-07-29 15:45:00,2019-07-29 16:00:00,10,16,0:00:00,0:15:00,0,0,0
2062,2019-07-29 16:00:00,2019-07-29 16:15:00,9,34,0:02:43,0:12:17,1,0,1
2062,2019-07-29 16:15:00,2019-07-29 16:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-29 16:30:00,2019-07-29 16:45:00,4,18,0:12:01,0:02:59,0,0,0
2062,2019-07-29 16:45:00,2019-07-29 17:00:00,12,30,0:00:00,0:15:00,0,0,0
2062,2019-07-29 17:00:00,2019-07-29 17:15:00,10,22,0:00:00,0:15:00,0,0,0
2062,2019-07-29 17:15:00,2019-07-29 17:30:00,15,33,0:00:00,0:15:00,0,0,0
2062,2019-07-29 17:30:00,2019-07-29 17:45:00,15,31,0:00:00,0:15:00,0,0,0
2062,2019-07-29 17:45:00,2019-07-29 18:00:00,13,37,0:02:42,0:12:18,1,0,1
2062,2019-07-29 18:00:00,2019-07-29 18:15:00,3,5,0:10:05,0:04:55,0,0,0
2062,2019-07-29 18:15:00,2019-07-29 18:30:00,23,47,0:00:00,0:15:00,0,0,0
2062,2019-07-29 18:30:00,2019-07-29 18:45:00,13,27,0:00:38,0:14:22,2,1,1
2062,2019-07-29 18:45:00,2019-07-29 19:00:00,8,17,0:00:00,0:15:00,0,0,0
2062,2019-07-29 19:00:00,2019-07-29 19:15:00,14,43,0:00:02,0:14:58,2,1,1
2062,2019-07-29 19:15:00,2019-07-29 19:30:00,13,27,0:00:00,0:15:00,0,0,0
2062,2019-07-29 19:30:00,2019-07-29 19:45:00,1,14,0:13:00,0:02:00,1,0,1
2062,2019-07-29 19:45:00,2019-07-29 20:00:00,6,33,0:04:06,0:10:54,2,1,1
2062,2019-07-29 20:00:00,2019-07-29 20:15:00,12,33,0:00:03,0:14:57,3,1,2
2062,2019-07-29 20:15:00,2019-07-29 20:30:00,10,24,0:00:02,0:14:58,2,1,1
2062,2019-07-29 20:30:00,2019-07-29 20:45:00,19,54,0:00:17,0:14:43,3,1,2
2062,2019-07-29 20:45:00,2019-07-29 21:00:00,17,38,0:00:08,0:14:52,3,1,2
2062,2019-07-29 21:00:00,2019-07-29 21:15:00,21,56,0:01:06,0:13:54,2,1,1
2062,2019-07-29 21:15:00,2019-07-29 21:30:00,16,37,0:00:00,0:15:00,0,0,0
2062,2019-07-29 21:30:00,2019-07-29 21:45:00,23,62,0:00:08,0:14:52,1,0,1
2062,2019-07-29 21:45:00,2019-07-29 22:00:00,8,18,0:06:29,0:08:31,1,0,1
2062,2019-07-29 22:00:00,2019-07-29 22:15:00,7,17,0:00:09,0:14:51,1,0,1
2062,2019-07-29 22:15:00,2019-07-29 22:30:00,16,35,0:04:39,0:10:21,5,2,3
2062,2019-07-29 22:30:00,2019-07-29 22:45:00,1,13,0:13:12,0:01:48,1,0,1
2062,2019-07-29 22:45:00,2019-07-29 23:00:00,14,37,0:03:00,0:12:00,2,1,1
2062,2019-07-29 23:00:00,2019-07-29 23:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-29 23:15:00,2019-07-29 23:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-29 23:30:00,2019-07-29 23:45:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-07-29 23:45:00,2019-07-30 00:00:00,0,10,0:15:00,0:00:00,0,0,0
2062,2019-07-30 00:00:00,2019-07-30 00:15:00,9,31,0:00:06,0:14:54,0,0,0
2062,2019-07-30 00:15:00,2019-07-30 00:30:00,12,27,0:00:00,0:15:00,0,0,0
2062,2019-07-30 00:30:00,2019-07-30 00:45:00,8,16,0:00:00,0:15:00,0,0,0
2062,2019-07-30 00:45:00,2019-07-30 01:00:00,11,38,0:02:18,0:12:42,2,1,1
2062,2019-07-30 01:00:00,2019-07-30 01:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 01:15:00,2019-07-30 01:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-30 01:30:00,2019-07-30 01:45:00,1,15,0:11:23,0:03:37,0,0,0
2062,2019-07-30 01:45:00,2019-07-30 02:00:00,10,29,0:00:00,0:15:00,0,0,0
2062,2019-07-30 02:00:00,2019-07-30 02:15:00,15,29,0:00:00,0:15:00,0,0,0
2062,2019-07-30 02:15:00,2019-07-30 02:30:00,15,45,0:02:01,0:12:59,2,1,1
2062,2019-07-30 02:30:00,2019-07-30 02:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 02:45:00,2019-07-30 03:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-30 03:00:00,2019-07-30 03:15:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-07-30 03:15:00,2019-07-30 03:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 03:30:00,2019-07-30 03:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 03:45:00,2019-07-30 04:00:00,1,26,0:08:52,0:06:08,2,1,1
2062,2019-07-30 04:00:00,2019-07-30 04:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 04:15:00,2019-07-30 04:30:00,3,15,0:06:53,0:08:07,0,0,0
2062,2019-07-30 04:30:00,2019-07-30 04:45:00,11,30,0:00:00,0:15:00,0,0,0
2062,2019-07-30 04:45:00,2019-07-30 05:00:00,9,35,0:02:21,0:12:39,3,1,2
2062,2019-07-30 05:00:00,2019-07-30 05:15:00,2,4,0:07:31,0:07:29,0,0,0
2062,2019-07-30 05:15:00,2019-07-30 05:30:00,10,23,0:00:00,0:15:00,0,0,0
2062,2019-07-30 05:30:00,2019-07-30 05:45:00,19,50,0:00:00,0:15:00,0,0,0
2062,2019-07-30 05:45:00,2019-07-30 06:00:00,7,11,0:00:00,0:15:00,0,0,0
2062,2019-07-30 06:00:00,2019-07-30 06:15:00,1,7,0:00:00,0:15:00,0,0,0
2062,2019-07-30 06:15:00,2019-07-30 06:30:00,15,38,0:00:04,0:14:56,4,2,2
2062,2019-07-30 06:30:00,2019-07-30 06:45:00,7,14,0:00:08,0:14:52,2,1,1
2062,2019-07-30 06:45:00,2019-07-30 07:00:00,2,13,0:09:53,0:05:07,2,1,1
2062,2019-07-30 07:00:00,2019-07-30 07:15:00,0,6,0:14:22,0:00:38,1,0,1
2062,2019-07-30 07:15:00,2019-07-30 07:30:00,8,23,0:00:00,0:15:00,0,0,0
2062,2019-07-30 07:30:00,2019-07-30 07:45:00,8,19,0:00:00,0:15:00,0,0,0
2062,2019-07-30 07:45:00,2019-07-30 08:00:00,13,32,0:00:08,0:14:52,2,1,1
2062,2019-07-30 08:00:00,2019-07-30 08:15:00,6,26,0:04:47,0:10:13,1,0,1
2062,2019-07-30 08:15:00,2019-07-30 08:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 08:30:00,2019-07-30 08:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 08:45:00,2019-07-30 09:00:00,5,18,0:05:08,0:09:52,1,0,1
2062,2019-07-30 09:00:00,2019-07-30 09:15:00,16,36,0:00:00,0:15:00,0,0,0
2062,2019-07-30 09:15:00,2019-07-30 09:30:00,13,29,0:00:00,0:15:00,0,0,0
2062,2019-07-30 09:30:00,2019-07-30 09:45:00,11,20,0:00:04,0:14:56,2,1,1
2062,2019-07-30 09:45:00,2019-07-30 10:00:00,14,33,0:00:00,0:15:00,0,0,0
2062,2019-07-30 10:00:00,2019-07-30 10:15:00,12,36,0:00:01,0:14:59,1,0,1
2062,2019-07-30 10:15:00,2019-07-30 10:30:00,7,16,0:07:52,0:07:08,1,0,1
2062,2019-07-30 10:30:00,2019-07-30 10:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 10:45:00,2019-07-30 11:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 11:00:00,2019-07-30 11:15:00,0,17,0:13:48,0:01:12,0,0,0
2062,2019-07-30 11:15:00,2019-07-30 11:30:00,11,24,0:00:01,0:14:59,1,0,1
2062,2019-07-30 11:30:00,2019-07-30 11:45:00,13,24,0:00:00,0:15:00,0,0,0
2062,2019-07-30 11:45:00,2019-07-30 12:00:00,6,38,0:05:21,0:09:39,2,1,1
2062,2019-07-30 12:00:00,2019-07-30 12:15:00,9,19,0:00:00,0:15:00,0,0,0
2062,2019-07-30 12:15:00,2019-07-30 12:30:00,7,19,0:00:00,0:15:00,0,0,0
2062,2019-07-30 12:30:00,2019-07-30 12:45:00,13,31,0:00:01,0:14:59,1,0,1
2062,2019-07-30 12:45:00,2019-07-30 13:00:00,9,32,0:08:13,0:06:47,2,1,1
2062,2019-07-30 13:00:00,2019-07-30 13:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 13:15:00,2019-07-30 13:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 13:30:00,2019-07-30 13:45:00,11,41,0:03:33,0:11:27,1,0,1
2062,2019-07-30 13:45:00,2019-07-30 14:00:00,7,13,0:00:00,0:15:00,0,0,0
2062,2019-07-30 14:00:00,2019-07-30 14:15:00,8,16,0:00:02,0:14:58,2,1,1
2062,2019-07-30 14:15:00,2019-07-30 14:30:00,6,18,0:06:42,0:08:18,2,1,1
2062,2019-07-30 14:30:00,2019-07-30 14:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 14:45:00,2019-07-30 15:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 15:00:00,2019-07-30 15:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-07-30 15:15:00,2019-07-30 15:30:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-07-30 15:30:00,2019-07-30 15:45:00,0,6,0:10:39,0:04:21,0,0,0
2062,2019-07-30 15:45:00,2019-07-30 16:00:00,18,42,0:00:17,0:14:43,1,0,1
2062,2019-07-30 16:00:00,2019-07-30 16:15:00,10,33,0:00:00,0:15:00,0,0,0
2062,2019-07-30 16:15:00,2019-07-30 16:30:00,14,22,0:00:00,0:15:00,0,0,0
2062,2019-07-30 16:30:00,2019-07-30 16:45:00,7,19,0:00:00,0:15:00,0,0,0
2062,2019-07-30 16:45:00,2019-07-30 17:00:00,9,28,0:07:39,0:07:21,1,0,1
2062,2019-07-30 17:00:00,2019-07-30 17:15:00,9,34,0:01:38,0:13:22,0,0,0
2062,2019-07-30 17:15:00,2019-07-30 17:30:00,15,27,0:00:00,0:15:00,0,0,0
2062,2019-07-30 17:30:00,2019-07-30 17:45:00,10,21,0:00:01,0:14:59,1,0,1
2062,2019-07-30 17:45:00,2019-07-30 18:00:00,17,38,0:00:03,0:14:57,1,0,1
2062,2019-07-30 18:00:00,2019-07-30 18:15:00,10,33,0:05:19,0:09:41,2,1,1
2062,2019-07-30 18:15:00,2019-07-30 18:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 18:30:00,2019-07-30 18:45:00,6,30,0:04:42,0:10:18,0,0,0
2062,2019-07-30 18:45:00,2019-07-30 19:00:00,12,25,0:00:00,0:15:00,0,0,0
2062,2019-07-30 19:00:00,2019-07-30 19:15:00,15,29,0:00:00,0:15:00,0,0,0
2062,2019-07-30 19:15:00,2019-07-30 19:30:00,13,25,0:00:00,0:15:00,0,0,0
2062,2019-07-30 19:30:00,2019-07-30 19:45:00,11,24,0:00:00,0:15:00,0,0,0
2062,2019-07-30 19:45:00,2019-07-30 20:00:00,20,52,0:00:00,0:15:00,0,0,0
2062,2019-07-30 20:00:00,2019-07-30 20:15:00,12,32,0:08:46,0:06:14,1,0,1
2062,2019-07-30 20:15:00,2019-07-30 20:30:00,7,32,0:07:41,0:07:19,1,0,1
2062,2019-07-30 20:30:00,2019-07-30 20:45:00,19,54,0:00:01,0:14:59,1,0,1
2062,2019-07-30 20:45:00,2019-07-30 21:00:00,22,50,0:00:01,0:14:59,1,0,1
2062,2019-07-30 21:00:00,2019-07-30 21:15:00,8,34,0:08:56,0:06:04,2,1,1
2062,2019-07-30 21:15:00,2019-07-30 21:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 21:30:00,2019-07-30 21:45:00,10,28,0:01:16,0:13:44,1,0,1
2062,2019-07-30 21:45:00,2019-07-30 22:00:00,15,32,0:00:00,0:15:00,0,0,0
2062,2019-07-30 22:00:00,2019-07-30 22:15:00,15,50,0:02:45,0:12:15,1,0,1
2062,2019-07-30 22:15:00,2019-07-30 22:30:00,7,21,0:06:05,0:08:55,0,0,0
2062,2019-07-30 22:30:00,2019-07-30 22:45:00,15,29,0:00:01,0:14:59,1,0,1
2062,2019-07-30 22:45:00,2019-07-30 23:00:00,5,32,0:10:22,0:04:38,1,0,1
2062,2019-07-30 23:00:00,2019-07-30 23:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-30 23:15:00,2019-07-30 23:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-30 23:30:00,2019-07-30 23:45:00,6,14,0:05:57,0:09:03,1,0,1
2062,2019-07-30 23:45:00,2019-07-31 00:00:00,18,48,0:00:00,0:15:00,0,0,0
2062,2019-07-31 00:00:00,2019-07-31 00:15:00,13,28,0:00:00,0:15:00,0,0,0
2062,2019-07-31 00:15:00,2019-07-31 00:30:00,0,12,0:14:59,0:00:01,1,0,1
2062,2019-07-31 00:30:00,2019-07-31 00:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 00:45:00,2019-07-31 01:00:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-31 01:00:00,2019-07-31 01:15:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-07-31 01:15:00,2019-07-31 01:30:00,0,11,0:11:40,0:03:20,1,0,1
2062,2019-07-31 01:30:00,2019-07-31 01:45:00,12,37,0:00:00,0:15:00,0,0,0
2062,2019-07-31 01:45:00,2019-07-31 02:00:00,10,42,0:02:41,0:12:19,3,1,2
2062,2019-07-31 02:00:00,2019-07-31 02:15:00,10,19,0:00:00,0:15:00,0,0,0
2062,2019-07-31 02:15:00,2019-07-31 02:30:00,2,10,0:12:58,0:02:02,1,0,1
2062,2019-07-31 02:30:00,2019-07-31 02:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 02:45:00,2019-07-31 03:00:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-31 03:00:00,2019-07-31 03:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-07-31 03:15:00,2019-07-31 03:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-31 03:30:00,2019-07-31 03:45:00,3,6,0:09:59,0:05:01,0,0,0
2062,2019-07-31 03:45:00,2019-07-31 04:00:00,13,34,0:02:34,0:12:26,1,0,1
2062,2019-07-31 04:00:00,2019-07-31 04:15:00,0,11,0:13:46,0:01:14,1,0,1
2062,2019-07-31 04:15:00,2019-07-31 04:30:00,13,33,0:00:00,0:15:00,0,0,0
2062,2019-07-31 04:30:00,2019-07-31 04:45:00,14,32,0:00:00,0:15:00,0,0,0
2062,2019-07-31 04:45:00,2019-07-31 05:00:00,11,25,0:00:00,0:15:00,0,0,0
2062,2019-07-31 05:00:00,2019-07-31 05:15:00,4,21,0:09:41,0:05:19,1,0,1
2062,2019-07-31 05:15:00,2019-07-31 05:30:00,2,10,0:11:41,0:03:19,0,0,0
2062,2019-07-31 05:30:00,2019-07-31 05:45:00,14,33,0:00:00,0:15:00,0,0,0
2062,2019-07-31 05:45:00,2019-07-31 06:00:00,9,27,0:00:00,0:15:00,0,0,0
2062,2019-07-31 06:00:00,2019-07-31 06:15:00,8,17,0:00:00,0:15:00,0,0,0
2062,2019-07-31 06:15:00,2019-07-31 06:30:00,6,8,0:00:00,0:15:00,0,0,0
2062,2019-07-31 06:30:00,2019-07-31 06:45:00,7,11,0:00:00,0:15:00,0,0,0
2062,2019-07-31 06:45:00,2019-07-31 07:00:00,12,25,0:00:16,0:14:44,2,1,1
2062,2019-07-31 07:00:00,2019-07-31 07:15:00,3,8,0:00:01,0:14:59,1,0,1
2062,2019-07-31 07:15:00,2019-07-31 07:30:00,9,33,0:04:33,0:10:27,1,0,1
2062,2019-07-31 07:30:00,2019-07-31 07:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 07:45:00,2019-07-31 08:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 08:00:00,2019-07-31 08:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 08:15:00,2019-07-31 08:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-31 08:30:00,2019-07-31 08:45:00,6,31,0:07:09,0:07:51,1,0,1
2062,2019-07-31 08:45:00,2019-07-31 09:00:00,11,30,0:06:08,0:08:52,2,1,1
2062,2019-07-31 09:00:00,2019-07-31 09:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-07-31 09:15:00,2019-07-31 09:30:00,9,23,0:03:10,0:11:50,1,0,1
2062,2019-07-31 09:30:00,2019-07-31 09:45:00,11,32,0:00:16,0:14:44,4,2,2
2062,2019-07-31 09:45:00,2019-07-31 10:00:00,8,15,0:00:16,0:14:44,1,0,1
2062,2019-07-31 10:00:00,2019-07-31 10:15:00,12,35,0:00:00,0:15:00,0,0,0
2062,2019-07-31 10:15:00,2019-07-31 10:30:00,14,31,0:02:38,0:12:22,2,1,1
2062,2019-07-31 10:30:00,2019-07-31 10:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 10:45:00,2019-07-31 11:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 11:00:00,2019-07-31 11:15:00,5,23,0:08:41,0:06:19,0,0,0
2062,2019-07-31 11:15:00,2019-07-31 11:30:00,16,35,0:00:18,0:14:42,3,1,2
2062,2019-07-31 11:30:00,2019-07-31 11:45:00,2,4,0:00:00,0:15:00,0,0,0
2062,2019-07-31 11:45:00,2019-07-31 12:00:00,15,30,0:00:00,0:15:00,0,0,0
2062,2019-07-31 12:00:00,2019-07-31 12:15:00,18,36,0:00:00,0:15:00,0,0,0
2062,2019-07-31 12:15:00,2019-07-31 12:30:00,16,27,0:00:00,0:15:00,0,0,0
2062,2019-07-31 12:30:00,2019-07-31 12:45:00,9,17,0:06:31,0:08:29,1,0,1
2062,2019-07-31 12:45:00,2019-07-31 13:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-31 13:00:00,2019-07-31 13:15:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-07-31 13:15:00,2019-07-31 13:30:00,12,40,0:01:22,0:13:38,2,1,1
2062,2019-07-31 13:30:00,2019-07-31 13:45:00,12,33,0:00:04,0:14:56,2,1,1
2062,2019-07-31 13:45:00,2019-07-31 14:00:00,9,24,0:10:08,0:04:52,1,0,1
2062,2019-07-31 14:00:00,2019-07-31 14:15:00,3,13,0:07:13,0:07:47,0,0,0
2062,2019-07-31 14:15:00,2019-07-31 14:30:00,9,21,0:00:00,0:15:00,0,0,0
2062,2019-07-31 14:30:00,2019-07-31 14:45:00,5,23,0:04:27,0:10:33,2,1,1
2062,2019-07-31 14:45:00,2019-07-31 15:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 15:00:00,2019-07-31 15:15:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-31 15:15:00,2019-07-31 15:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 15:30:00,2019-07-31 15:45:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-07-31 15:45:00,2019-07-31 16:00:00,2,5,0:10:21,0:04:39,0,0,0
2062,2019-07-31 16:00:00,2019-07-31 16:15:00,14,32,0:00:00,0:15:00,0,0,0
2062,2019-07-31 16:15:00,2019-07-31 16:30:00,11,34,0:00:00,0:15:00,0,0,0
2062,2019-07-31 16:30:00,2019-07-31 16:45:00,2,14,0:14:27,0:00:33,1,0,1
2062,2019-07-31 16:45:00,2019-07-31 17:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-07-31 17:00:00,2019-07-31 17:15:00,5,27,0:05:03,0:09:57,0,0,0
2062,2019-07-31 17:15:00,2019-07-31 17:30:00,14,41,0:00:00,0:15:00,0,0,0
2062,2019-07-31 17:30:00,2019-07-31 17:45:00,11,53,0:00:46,0:14:14,7,3,4
2062,2019-07-31 17:45:00,2019-07-31 18:00:00,13,27,0:00:01,0:14:59,1,0,1
2062,2019-07-31 18:00:00,2019-07-31 18:15:00,4,23,0:11:15,0:03:45,2,1,1
2062,2019-07-31 18:15:00,2019-07-31 18:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-07-31 18:30:00,2019-07-31 18:45:00,2,10,0:07:38,0:07:22,0,0,0
2062,2019-07-31 18:45:00,2019-07-31 19:00:00,7,17,0:00:00,0:15:00,0,0,0
2062,2019-07-31 19:00:00,2019-07-31 19:15:00,7,19,0:00:02,0:14:58,2,1,1
2062,2019-07-31 19:15:00,2019-07-31 19:30:00,15,31,0:00:04,0:14:56,2,1,1
2062,2019-07-31 19:30:00,2019-07-31 19:45:00,5,21,0:09:31,0:05:29,4,2,2
2062,2019-07-31 19:45:00,2019-07-31 20:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-07-31 20:00:00,2019-07-31 20:15:00,8,28,0:06:46,0:08:14,0,0,0
